bank,bm_code,city,property_type,project_name,address,lot_area_sqm,floor_area_sqm,price,description,latitude,longitude,geocode_source,gmaps_formatted_address
Bank of Commerce,165503,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 41 Blk 10 South Hills Subd Brgy Buhisan Cebu City,164.0,0.0,2723000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,165504,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 42 Blk 10 South Hills Subd Brgy Buhisan Cebu City,173.0,0.0,2872000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,165505,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 43 Blk 10 South Hills Subd Brgy Buhisan Cebu City,156.0,0.0,2590000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,165506,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 44 Blk 10 South Hills Subd Brgy Buhisan Cebu City,200.0,0.0,3320000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,165507,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 45 Blk 10 South Hills Subd Brgy Buhisan Cebu City,200.0,0.0,3320000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,165650,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 46 Blk 10 South Hills Subd Brgy Buhisan Cebu City,199.0,0.0,3304000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,165651,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 47 Blk 10 South Hills Subd Brgy Buhisan Cebu City,213.0,0.0,3536000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,165652,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 48 Blk 10 South Hills Subd Brgy Buhisan Cebu City,244.0,0.0,4051000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,165653,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 49 Blk 10 South Hills Subd Brgy Buhisan Cebu City,274.0,0.0,4549000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,165654,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 50 Blk 10 South Hills Subd Brgy Buhisan Cebu City,411.0,0.0,6823000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,165655,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 35 Blk 10 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,165656,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 51 Blk 10 South Hills Subd Brgy Buhisan Cebu City,403.0,0.0,6690000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,165657,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 52 Blk 10 South Hills Subd Brgy Buhisan Cebu City,373.0,0.0,6192000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,165658,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 53 Blk 10 South Hills Subd Brgy Buhisan Cebu City,544.0,0.0,9031000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,165659,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 4 Blk 15 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,3150000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166008,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 5 Blk 15 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,3150000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166009,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 1 Blk 29 South Hills Subd Brgy Buhisan Cebu City,380.0,0.0,6308000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166010,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 1 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166011,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 2 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166012,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 3 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166013,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 15 Blk 10 South Hills Subd Brgy Buhisan Cebu City,224.0,0.0,4704000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166014,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 16 Blk 10 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,3150000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166015,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 17 Blk 10 South Hills Subd Brgy Buhisan Cebu City,128.0,0.0,2688000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166016,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 18 Blk 10 South Hills Subd Brgy Buhisan Cebu City,151.0,0.0,3171000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166130,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 20 Blk 10 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,3150000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166131,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 21 Blk 10 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,3150000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166132,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 22 Blk 10 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,3150000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166133,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 23 Blk 10 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,3150000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166134,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 24 Blk 10 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,3150000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166135,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 25 Blk 10 South Hills Subd Brgy Buhisan Cebu City,209.0,0.0,4389000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166136,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 26 Blk 10 South Hills Subd Brgy Buhisan Cebu City,287.0,0.0,6027000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166137,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 27 Blk 10 South Hills Subd Brgy Buhisan Cebu City,308.0,0.0,5113000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166138,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 28 Blk 10 South Hills Subd Brgy Buhisan Cebu City,233.0,0.0,3868000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166139,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 29 Blk 10 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166216,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 34 Blk 10 South Hills Subd Brgy Buhisan Cebu City,165.0,0.0,2739000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166217,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 33 Blk 10 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166218,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 32 Blk 10 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166219,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 31 Blk 10 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166220,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 30 Blk 10 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166221,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 22 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166222,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 21 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166223,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 20 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166224,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 19 Blk 30 South Hills Subd Brgy Buhisan Cebu City,254.0,0.0,4217000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166390,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 16 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166391,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 15 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166392,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 14 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166393,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 13 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166394,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 12 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166395,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 11 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166398,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 8 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166683,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 7 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166684,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 6 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166686,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 4 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166688,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 12 Blk 5 South Hills Subd Brgy Buhisan Cebu City,262.0,0.0,6000000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166689,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 12 Blk 4 South Hills Subd Brgy Buhisan Cebu City,327.0,0.0,6867000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166691,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 23 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166692,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 24 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Bank of Commerce,166693,Cebu City,Residential - Vacant Lot,South Hills Subd,Lot 25 Blk 30 South Hills Subd Brgy Buhisan Cebu City,150.0,0.0,2490000,residential vacant lot,10.3087756,123.8606478,Google Maps API,"8V64+8WJ South Hills Subdivision, Cebu S Hills Rd, Cebu City, 6000 Cebu, Philippines"
Landbank,13050000000945,Cebu City,Residential - Vacant Lot,Ridgedale Subdivision,Saxophone corner Sapphire Streets Ridgedale Subdivision Barangay San Jose Talamban Cebu City,246.0,0.0,2977000,residential vacant lot,10.3672928,123.9088286,Google Maps API,"Ridgedale Subdivision, Talamban, Cebu City, 6000 Cebu, Philippines"
China Bank Savings,,Cebu City,Residential - Vacant Lot,Pristine Grove Residences,1-A-4-C Pristine Grove Residences Talamban Cebu City,142.0,0.0,4850000,residential vacant lot,10.3744695,123.9116259,Google Maps API,"9WF6+QMJ, Kauswagan Road, Cebu City, 6000 Lalawigan ng Cebu, Philippines"
China Bank Savings,,Talisay City,Residential - House and Lot,Azienda Genova,Lot 47 Blk 2 Azienda Genova Brgy Maghaway Talisay City Cebu,88.0,65.0,2860000,residential house and lot,10.2684258,123.8182542,Google Maps API,"7R99+98C, Talisay, Cebu, Philippines"
China Bank Savings,,Cebu City,Residential - House and Lot,Camella Riverwalk,Blk 4 Lot 24 Camella Riverwalk Talamban Cebu City,66.0,46.0,2600000,residential house and lot,10.4043279,123.9178385,Google Maps API,"Block 3 Lot 4, Camella Riverwalk, Cebu City, 6000 Cebu, Philippines"
China Bank Savings,,Lapu-Lapu City,Residential - House and Lot,La Aldea Del Sol,Blk 2B Lot 18 La Aldea Del Sol Brgy Bankal Lapu-lapu City,72.0,53.6,3400000,residential house and lot,10.2989483,123.992815,Google Maps API,"Bankal, Lapu-Lapu City, Cebu, 6015 Cebu, Philippines"
China Bank Savings,,Compostela,Residential - House and Lot,AMOA Enclave 4,Lot 3 Blk 12 AM0500 AMOA Enclave 4 Tamiao Compostela Cebu,138.0,46.0,3400000,one storey residential,10.4477244,123.9931255,Google Maps API,"Compostela, Cebu, Philippines"
Landbank,13050000000945,Cebu City,Residential - Vacant Lot,Ridgedale Subdivision,Saxophone corner Sapphire Streets Ridgedale Subdivision Barangay San Jose Talamban Cebu City,246.0,0.0,2977000,residential vacant lot,10.3672928,123.9088286,Google Maps API,"Ridgedale Subdivision, Talamban, Cebu City, 6000 Cebu, Philippines"
