Province,City,Barangay,Street_Subdivision,Vicinity,Classification,Zonal_Value,DO_No,Effectivity_Date,Source
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,CAMUGAO-ANOPOG BDRY TO,RR,34.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,CAMUGAO PROPER,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PLAIN AREA,CAMUGAO PROPER,A,4.25,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,SLOPPY AREA,CAMUGAO PROPER,A1,4.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,SLOPPY AREA,CAMUGAO PROPER,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,MUNICIPALITY:  PINAMUNGAJAN,CAMUGAO PROPER,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,DUANGAN PROPER,RR,42.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PLAIN AREA,DUANGAN PROPER,A,4.5,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,MOUNTAIN AREA,DUANGAN PROPER,A1,3.75,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,MOUNTAIN AREA,DUANGAN PROPER,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,MOUNTAIN AREA,DUANGAN PROPER,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  GUIMBAWI-AN,DUANGAN PROPER,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,GUIMBAWI-AN - LUT-OD BD,RR,41.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,TO GUIMBAWI-AN PROPER,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,GUIMBAWI-AN PROP-ANISLAG BDRY,RR,41.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PLAIN AREA,GUIMBAWI-AN PROP-ANISLAG BDRY,A,4.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,MOUNTAIN AREA,GUIMBAWI-AN PROP-ANISLAG BDRY,A1,3.25,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,MOUNTAIN AREA,GUIMBAWI-AN PROP-ANISLAG BDRY,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,MOUNTAIN AREA,GUIMBAWI-AN PROP-ANISLAG BDRY,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,MOUNTAIN AREA,GUIMBAWI-AN PROP-ANISLAG BDRY,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  LAMAC,GUIMBAWI-AN PROP-ANISLAG BDRY,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,SIBAGO-LAMAC BDRY TO,RR,40.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,LAMAC PROPER,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PLAIN AREA,PLANTED TO RICE,A,6.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PLAIN AREA,PLANTED TO OTHERS,A,4.25,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO LOY-A,PLANTED TO OTHERS,A1,3.5,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO LOY-A,PLANTED TO OTHERS,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO LOY-A,PLANTED TO OTHERS,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO LOY-A,PLANTED TO OTHERS,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  LUT-OD,PLANTED TO OTHERS,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,LUT-OD-POBLACION BDRY,RR,40.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,TO SITIO SUBAYON,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,SITIO SUBAYON-LUT-OD PROPER,RR,39.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,LUT-OD PROP-SIT HAGAKHAKAN,RR,38.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,SIT HAGAKHAKAN-PUNOD BDRY,A,4.5,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,INTERIOR AREAS,SIT HAGAKHAKAN-PUNOD BDRY,A,3.5,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,INTERIOR AREAS,SIT HAGAKHAKAN-PUNOD BDRY,A1,3.5,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,INTERIOR AREAS,SIT HAGAKHAKAN-PUNOD BDRY,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,MUNICIPALITY:  PINAMUNGAJAN,SIT HAGAKHAKAN-PUNOD BDRY,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,-,RR,57.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,-,A,8.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,-,RR,54.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PLAIN AREA,-,A,5.75,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,HILLY AREA,-,A1,5.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,HILLY AREA,-,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,HILLY AREA,-,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  OPAO,-,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,OPAO-SACSAC BDRY-OPAO PROP,RR,32.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,OPAO-SACSAC BDRY-TANGUB,RR,32.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,MOUNTAIN AREA,OPAO-SACSAC BDRY-TANGUB,A1,3.5,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,MOUNTAIN AREA,OPAO-SACSAC BDRY-TANGUB,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,MUNICIPALITY:  PINAMUNGAJAN,OPAO-SACSAC BDRY-TANGUB,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,BANBAN BDGE-BANBAN PROP,RR,54.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,BANBAN BDGE-BANBAN PROP,A,7.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,BANBAN BDRY-PANDACAN PROP,RR,51.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,PANDACAN PROP-POBLACION,RR,53.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,NAT'L HIWAY-BOTONG-PANDACAN,RR,53.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,INTERIOR AREA,NAT'L HIWAY-BOTONG-PANDACAN,A,5.25,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,INTERIOR AREA,NAT'L HIWAY-BOTONG-PANDACAN,A1,3.75,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,INTERIOR AREA,NAT'L HIWAY-BOTONG-PANDACAN,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,INTERIOR AREA,NAT'L HIWAY-BOTONG-PANDACAN,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  POBLACION,NAT'L HIWAY-BOTONG-PANDACAN,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,PUNOD-LUT-OD BDRY TO,RR,44.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,GUIMBAWI-AN BDRY,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,GEN. E. GINES,V. CERNA ST-G. NEMENZO,RR,62.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,GEN. E. GINES,PINA-SAN FERNANDO-PASAGUE,CR,75.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,PANDACAN BDRY-L SANCHEZ,RR,61.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,(EAST SIDE),nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,PANDACAN BDRY-L SANCHEZ  (EXC RD CEM),RR,56.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,L SANCHEZ-END OF ROAD,RR,56.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,L SANCHEZ-PINA-SAN FERNANDO RD,RR,62.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,PINA-SAN FERNANDO  TO,CR,90.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,KIOSK PARK,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,KIOSK PARK-BONBON BDGE,RR,62.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,BONBON BDGE-MANGOTO BDRY,RR,57.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,PASAGUE-GEN E. GINES,RR,62.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,PINA-SAN FERNANDO RD TO,RR,62.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,GEN. E. GINES,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,G. NEMENZO-GEN. E. GINES,RR,62.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL HIGHWAY,V. CERNA-GEN E. GINES,RR,59.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PINAMUNGAJAN PUBLIC MKT,"BNDED BY NAT'L HIWAY,",CR,135.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PINAMUNGAJAN PUBLIC MKT,"STA. MONICA, GEN. E.",nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PINAMUNGAJAN PUBLIC MKT,GINES & PINA-SAN FERNANDO,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PINAMUNGAJAN PUBLIC MKT,"NAT'L H-WAY, STA. MONICA",nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PINAMUNGAJAN PUBLIC MKT,& GEN. E. GINES,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PLAIN AREA,PLANTED TO RICE,A,6.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PLAIN AREA,PLANTED TO OTHERS,A,5.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PLAIN AREA,PLANTED TO OTHERS,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,MUNICIPALITY:  PINAMUNGAJAN,PLANTED TO OTHERS,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,PUNOD-LAMAC BDRY,RR,39.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,PLANTED TO RICE,A,5.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,PLAIN,A,4.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,PLAIN,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,PLAIN,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  RIZAL,PLAIN,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,RIZAL-CABIANGON BDRY TO,RR,41.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,RIZAL PROPER,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,RIZAL PROPER - RIZAL-,RR,40.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,BUHINGTUBIG BDRY,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO CANAL,PLANTED TO NIPA,A,4.75,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO CANAL,PLANTED TO OTHERS,A,4.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO CANAL,PLANTED TO OTHERS,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO CANAL,PLANTED TO OTHERS,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  SACSAC,PLANTED TO OTHERS,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,SACSAC-TUTAY BDRY TO,RR,37.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,OPAO BDRY,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,SACSAC-TUTAY BDRY TO,RR,37.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,SACSAC PROPER,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,SACSAC-OPAO BDRY TO,RR,35.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,SACSAC PROPER,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PLAIN AREA,SACSAC PROPER,A,4.5,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,MOUNTAIN AREA,SACSAC PROPER,A1,3.5,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,MOUNTAIN AREA,SACSAC PROPER,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,MUNICIPALITY:  PINAMUNGAJAN,SACSAC PROPER,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY RAOD,SAMBAGON-MANGOTO BDRY TO,RR,28.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY RAOD,SAMBAGON PROPER,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,PLAIN AREA,SAMBAGON PROPER,A,4.0,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,HILLY AREA,SAMBAGON PROPER,A1,3.5,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,HILLY AREA,SAMBAGON PROPER,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,HILLY AREA,SAMBAGON PROPER,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  SIBAGO,SAMBAGON PROPER,nan,,30-97,1997-07-08 00,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 3 (DO 30-97)]"
